Duplicate_Meeting_Flag,CTERM_TERM_CD,Term,Acad_Year,Class_Subject_Code,Class_Catalog_NBR,Class_Section,Short_Class_Description,Course_Description,Class_Component_Code,Class_Component,Day10_Enroll,Instruction_Mode_Code,Class_Subject,Instruction_Mode,Course_Topic_Description,Class_Acad_Org_Code,Class_Acad_Org,Class_Academic_Career_Code,Class_Academic_Career,Class_Academic_Group_Code,Class_Academic_Group,Enrollment_Cap,Room_Capacity_Request,Class_Type_Code,Class_Type_Descr,Course_Grading_Basis,Max_Credits,Min_Credits,Variable_Credits_Flag,Class_Campus_Code,Class_Campus,Class_Location,Building_Code,Room,Room_Type_Code,Room_Capacity,Class_Days,Class_Duration,Class_Start_Time,Class_End_Time,Class_Meeting_Start_Raw,Class_Meeting_End_Raw,CLASS_START_DATE,CLASS_END_DATE,Meeting_Pattern_Descr,Standard_Meeting_Pattern,Associated_Class,Number_of_PIs,Number_of_SIs,Number_of_TAs,Allow_Multi_Enroll_Flag,Equivalent_Course_ID,Equivalent_Course,Course_Fee_Flag,Allowable_FinAid_Credits,Course_Repeat_Limit,Autoenroll_Section_Key,Autoenroll_1,Autoenroll_2,CLASS_SID,CLASS_SESSION_CD,Course_ID,Course_Offer_SID,Course_Offer_Number,Class_Number,Course_Topic_ID,CLASS_SCHED_PRINT_INSTR,Course_SID,Class_Primary_Key,crosslist_dup,crosslist_id,Crosslisted_Enrollment_Cap,Crosslisted_Enrollment_Total,Crosslist_Combination_Type,crosslist_descr,CrossListed_Course_Flag
Class of Record,1248,Fall 2024,2024,NURS,4544,306C,Nurs Prac for Comm Health,Theory and Nursing Practice for Community Health,CLN,Clinical,7,AR,Nursing,By Arrangement,,NURSING,School of Nursing,UGRD,Undergraduate,NURSE,School of Nursing,7,7,E,Enrollment Section,Graded,4,4,,WTBY,Waterbury,WATERBURY,NRRWTBY,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,306,,1,,N,,,N,4,1,1248_NURS_4544_306C,1248_NURS_4544_090,,288302043,1,016358,38156971,1,14854,0,,,1248+14854+NURS+4544+306C,,,,,,,
Class of Record,1248,Fall 2024,2024,NURS,4544,662C,Nurs Prac for Comm Health,Theory and Nursing Practice for Community Health,CLN,Clinical,10,AR,Nursing,By Arrangement,,NURSING,School of Nursing,UGRD,Undergraduate,NURSE,School of Nursing,10,10,E,Enrollment Section,Graded,4,4,,AVYPT,Avery Point,AVERYPOINT,NRRAVPT,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,662,,1,,N,,,N,4,1,1248_NURS_4544_662C,1248_NURS_4544_090,,288304722,1,016358,38156971,1,14855,0,,,1248+14855+NURS+4544+662C,,,,,,,
Class of Record,1248,Fall 2024,2024,NURS,4544,663C,Nurs Prac for Comm Health,Theory and Nursing Practice for Community Health,CLN,Clinical,5,AR,Nursing,By Arrangement,,NURSING,School of Nursing,UGRD,Undergraduate,NURSE,School of Nursing,5,5,E,Enrollment Section,Graded,4,4,,AVYPT,Avery Point,AVERYPOINT,NRRAVPT,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,663,,1,,N,,,N,4,1,1248_NURS_4544_663C,1248_NURS_4544_090,,288297765,1,016358,38156971,1,14856,0,,,1248+14856+NURS+4544+663C,,,,,,,
Class of Record,1248,Fall 2024,2024,NURS,4544,802C,Nurs Prac for Comm Health,Theory and Nursing Practice for Community Health,CLN,Clinical,8,AR,Nursing,By Arrangement,,NURSING,School of Nursing,UGRD,Undergraduate,NURSE,School of Nursing,10,10,E,Enrollment Section,Graded,4,4,,STMFD,Stamford,STAMFORD,NRRSTMD,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,802,,1,,N,,,N,4,1,1248_NURS_4544_802C,1248_NURS_4544_090,,288301964,1,016358,38156971,1,14857,0,,,1248+14857+NURS+4544+802C,,,,,,,
Class of Record,1248,Fall 2024,2024,NURS,4544,803C,Nurs Prac for Comm Health,Theory and Nursing Practice for Community Health,CLN,Clinical,9,AR,Nursing,By Arrangement,,NURSING,School of Nursing,UGRD,Undergraduate,NURSE,School of Nursing,9,9,E,Enrollment Section,Graded,4,4,,STMFD,Stamford,STAMFORD,NRRSTMD,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,803,,1,,N,,,N,4,1,1248_NURS_4544_803C,1248_NURS_4544_090,,288295021,1,016358,38156971,1,14858,0,,,1248+14858+NURS+4544+803C,,,,,,,
Class of Record,1248,Fall 2024,2024,NURS,4544,804C,Nurs Prac for Comm Health,Theory and Nursing Practice for Community Health,CLN,Clinical,9,AR,Nursing,By Arrangement,,NURSING,School of Nursing,UGRD,Undergraduate,NURSE,School of Nursing,10,10,E,Enrollment Section,Graded,4,4,,STMFD,Stamford,STAMFORD,NRRSTMD,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,804,,1,,N,,,N,4,1,1248_NURS_4544_804C,1248_NURS_4544_090,,288290351,1,016358,38156971,1,14859,0,,,1248+14859+NURS+4544+804C,,,,,,,
Class of Record,1248,Fall 2024,2024,NURS,4544,805C,Nurs Prac for Comm Health,Theory and Nursing Practice for Community Health,CLN,Clinical,5,AR,Nursing,By Arrangement,,NURSING,School of Nursing,UGRD,Undergraduate,NURSE,School of Nursing,5,5,E,Enrollment Section,Graded,4,4,,STMFD,Stamford,STAMFORD,NRRSTMD,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,805,,1,,N,,,N,4,1,1248_NURS_4544_805C,1248_NURS_4544_090,,288303028,1,016358,38156971,1,14860,0,,,1248+14860+NURS+4544+805C,,,,,,,
Class of Record,1248,Fall 2024,2024,ENGR,5315,038,MENG Capstone,MENG Capstone,IND,Independent Study,1,AR,Engineering,By Arrangement,,ENGINEER,College of Engineering,GRAD,Graduate,UCONN,University of Connecticut,5,5,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,38,1,,,N,,,N,3,1,1248_ENGR_5315_038,,,288301880,1,019185,38152070,1,14861,0,Y,,1248+14861+ENGR+5315+038,,,,,,,
Class of Record,1248,Fall 2024,2024,ENGR,5315,039,MENG Capstone,MENG Capstone,IND,Independent Study,1,AR,Engineering,By Arrangement,,ENGINEER,College of Engineering,GRAD,Graduate,UCONN,University of Connecticut,5,5,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,39,1,,,N,,,N,3,1,1248_ENGR_5315_039,,,288298476,1,019185,38152070,1,14862,0,Y,,1248+14862+ENGR+5315+039,,,,,,,
Class of Record,1248,Fall 2024,2024,EDCI,5099,003,Independent Study in Education,Independent Study in Education,IND,Independent Study,1,AR,Edu Curriculum and Instruction,By Arrangement,,CURRICINST,Curriculum and Instruction,GRAD,Graduate,EDUCA,Neag School of Education,5,5,E,Enrollment Section,Graded,3,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,3,1,,,Y,,,N,1,6,1248_EDCI_5099_003,,,288304065,1,004446,38150269,1,14863,0,Y,,1248+14863+EDCI+5099+003,,,,,,,
Class of Record,1248,Fall 2024,2024,FED,5351,754,Field Education Foundation I,Field Education Foundation I,PRA,Practicum,5,AR,SW: Field Education Found,By Arrangement,,SOCIALWORK,School of Social Work,GRAD,Graduate,UCONN,University of Connecticut,25,25,E,Enrollment Section,Satisfactory/Unsatisfactory,4,4,,HRTFD,Hartford,HARTFORD,NRRHTFD,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,754,1,,,N,,,N,4,1,1248_FED_5351_754,,,288290491,1,012108,38157000,1,14864,0,Y,,1248+14864+FED+5351+754,,,,,,,
Class of Record,1248,Fall 2024,2024,FED,5351,755,Field Education Foundation I,Field Education Foundation I,PRA,Practicum,5,AR,SW: Field Education Found,By Arrangement,,SOCIALWORK,School of Social Work,GRAD,Graduate,UCONN,University of Connecticut,25,25,E,Enrollment Section,Satisfactory/Unsatisfactory,4,4,,HRTFD,Hartford,HARTFORD,NRRHTFD,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,755,1,,,N,,,N,4,1,1248_FED_5351_755,,,288291714,1,012108,38157000,1,14865,0,Y,,1248+14865+FED+5351+755,,,,,,,
Class of Record,1248,Fall 2024,2024,COMM,6986,002,Directed Research Practicum,Directed Research Practicum,PRA,Practicum,1,AR,Communication,By Arrangement,,COMMUNSCI,Communication Sciences,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,5,5,E,Enrollment Section,Satisfactory/Unsatisfactory,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,2,1,,,Y,,,N,1,24,1248_COMM_6986_002,,,288290859,1,020286,38156964,1,14866,0,Y,,1248+14866+COMM+6986+002,,,,,,,
Class of Record,1248,Fall 2024,2024,IGFP,5353,754,Advanced Field Education III,Advanced Field Education III,PRA,Practicum,1,AR,SW:Individuals Groups Families,By Arrangement,,SOCIALWORK,School of Social Work,GRAD,Graduate,UCONN,University of Connecticut,25,25,E,Enrollment Section,Satisfactory/Unsatisfactory,4,4,,HRTFD,Hartford,HARTFORD,NRRHTFD,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,754,1,,,N,,,N,4,1,1248_IGFP_5353_754,,,288303181,1,017495,38151242,1,14867,0,Y,,1248+14867+IGFP+5353+754,,,,,,,
Class of Record,1248,Fall 2024,2024,IGFP,5353,755,Advanced Field Education III,Advanced Field Education III,PRA,Practicum,3,AR,SW:Individuals Groups Families,By Arrangement,,SOCIALWORK,School of Social Work,GRAD,Graduate,UCONN,University of Connecticut,25,25,E,Enrollment Section,Satisfactory/Unsatisfactory,4,4,,HRTFD,Hartford,HARTFORD,NRRHTFD,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,755,1,,,N,,,N,4,1,1248_IGFP_5353_755,,,288290709,1,017495,38151242,1,14868,0,Y,,1248+14868+IGFP+5353+755,,,,,,,
Class of Record,1248,Fall 2024,2024,ENGR,5315,040,MENG Capstone,MENG Capstone,IND,Independent Study,1,AR,Engineering,By Arrangement,,ENGINEER,College of Engineering,GRAD,Graduate,UCONN,University of Connecticut,5,5,E,Enrollment Section,Graded,3,3,,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,40,1,,,N,,,N,3,1,1248_ENGR_5315_040,,,288302361,1,019185,38152070,1,14869,0,Y,,1248+14869+ENGR+5315+040,,,,,,,
Class of Record,1248,Fall 2024,2024,GRAD,5991,012,Graduate Internship,Graduate Internship,PRA,Practicum,1,AR,Graduate School,By Arrangement,,GRAD,Graduate School,GRAD,Graduate,UCONN,University of Connecticut,5,5,E,Enrollment Section,Satisfactory/Unsatisfactory,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,12,1,,,N,,,N,1,9,1248_GRAD_5991_012,,,288304625,1,020008,38158744,1,14870,0,Y,,1248+14870+GRAD+5991+012,,,,,,,
Class of Record,1248,Fall 2024,2024,PHRX,3099,031,Undergraduate Research,Undergraduate Research,IND,Independent Study,13,AR,Pharmacy - PHRX,By Arrangement,,PHARMACY,School of Pharmacy,UGRD,Undergraduate,UCONN,University of Connecticut,28,28,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,31,1,,,Y,,,N,1,99,1248_PHRX_3099_031,,,288295750,1,008420,38158073,2,1488,0,Y,,1248+1488+PHRX+3099+031,,,,,,,
Class of Record,1248,Fall 2024,2024,PHRX,3099,033,Undergraduate Research,Undergraduate Research,IND,Independent Study,1,AR,Pharmacy - PHRX,By Arrangement,,PHARMACY,School of Pharmacy,UGRD,Undergraduate,UCONN,University of Connecticut,28,28,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,33,1,1,,Y,,,N,1,99,1248_PHRX_3099_033,,,288295752,1,008420,38158073,2,1490,0,Y,,1248+1490+PHRX+3099+033,,,,,,,
Class of Record,1248,Fall 2024,2024,MKTG,5665,713,Digital Marketing,Digital Marketing,SEM,Seminar,2,OA,Marketing,Online Asynchronous,,MARKETING,Marketing,GRAD,Graduate,BUADM,School of Business,2,2,E,Enrollment Section,Graded,3,3,,HRTFD,Hartford,HARTFORD,NRRHTFD,ONL,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,713,1,,,N,,,N,3,1,1248_MKTG_5665_713,,,288300694,1,007437,38157622,1,14906,0,Y,,1248+14906+MKTG+5665+713,,,,,,,
Class of Record,1248,Fall 2024,2024,PNB,3296,080,Undergraduate Research in PNB,Undergraduate Research in Physiology and Neurobiology,RSC,Research,1,AR,Physiology and Neurobiology,By Arrangement,,PHYSNEUBIO,Physiology and Neurobiology,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,5,5,E,Enrollment Section,Graded,4,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,80,1,,,Y,,,N,1,99,1248_PNB_3296_080,,,288294012,1,019713,38152988,1,14907,0,Y,,1248+14907+PNB+3296+080,,,,,,,
Class of Record,1248,Fall 2024,2024,PNB,4296,079,Honors Undergrad Research PNB,Honors Undergraduate Research In Physiology and Neurobiology,RSC,Research,1,AR,Physiology and Neurobiology,By Arrangement,,PHYSNEUBIO,Physiology and Neurobiology,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,5,5,E,Enrollment Section,Honors Credit,3,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,79,1,,,Y,,,N,1,99,1248_PNB_4296_079,,,288304732,1,019632,38155044,1,14908,0,Y,,1248+14908+PNB+4296+079,,,,,,,
Class of Record,1248,Fall 2024,2024,LAW,7999,L238,Special Research,Special Research Project,IND,Independent Study,2,P,Law,In Person,,LAW,Law,LAW,Law,LAW,School of Law,15,15,E,Enrollment Section,Graded,4,1,Variable Credits,LAW,School of Law,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-05,,,1,1,,,Y,,,N,1,3,1248_LAW_7999_L238,,,288302365,1,011776,38149036,1,14909,0,Y,,1248+14909+LAW+7999+L238,,,,,,,
Class of Record,1248,Fall 2024,2024,EDLR,5092,004,Practicum: Admin Field Exper,Practicum: Administrative Field Experience,PRA,Practicum,1,AR,Educational Leadership,By Arrangement,,EDUCLEADER,Educational Leadership,GRAD,Graduate,EDUCA,Neag School of Education,10,10,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,4,1,,,Y,,,N,1,6,1248_EDLR_5092_004,,,288291235,1,004139,38151143,1,14910,0,Y,,1248+14910+EDLR+5092+004,,,,,,,
Class of Record,1248,Fall 2024,2024,ECE,6099,033,Indep Study in Elect Engr,Independent Study in Electrical Engineering,IND,Independent Study,2,AR,Electrical and Computer Engr,By Arrangement,,ELECTRICAL,Electrical and Systems Engr,GRAD,Graduate,UCONN,University of Connecticut,3,3,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,33,1,,,Y,,,N,1,6,1248_ECE_6099_033,,,288290933,1,004640,38152598,1,14911,0,Y,,1248+14911+ECE+6099+033,,,,,,,
Class of Record,1248,Fall 2024,2024,EPSY,5092,093,Practicum,Practicum,PRA,Practicum,1,AR,Education - Psychology,By Arrangement,,EDUCPSYCH,Educational Psychology,GRAD,Graduate,EDUCA,Neag School of Education,10,10,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,93,1,,,N,,,N,1,7,1248_EPSY_5092_093,,,288300433,1,004329,38152416,1,14912,0,Y,,1248+14912+EPSY+5092+093,,,,,,,
Class of Record,1248,Fall 2024,2024,STAT,5192,001,Supervised Rsrch in Statistics,Supervised Research in Statistics,PRA,Practicum,1,AR,Statistics,By Arrangement,,STATISTICS,Statistics,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,1,1,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,1,1,,,N,,,N,1,1,1248_STAT_5192_001,,,288300696,1,010173,38158392,1,14913,0,Y,,1248+14913+STAT+5192+001,,,,,,,
Class of Record,1248,Fall 2024,2024,STAT,4190,001,Field Study Internship,Field Study Internship,FLD,Field Studies,4,AR,Statistics,By Arrangement,,STATISTICS,Statistics,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,5,5,E,Enrollment Section,Satisfactory/Unsatisfactory,3,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,1,1,,,Y,,,N,1,99,1248_STAT_4190_001,,,288300029,1,010163,38152432,1,14914,0,Y,,1248+14914+STAT+4190+001,,,,,,,
Class of Record,1248,Fall 2024,2024,STAT,4190,002,Field Study Internship,Field Study Internship,FLD,Field Studies,3,AR,Statistics,By Arrangement,,STATISTICS,Statistics,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,5,5,E,Enrollment Section,Satisfactory/Unsatisfactory,3,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,2,1,,,Y,,,N,1,99,1248_STAT_4190_002,,,288290864,1,010163,38152432,1,14915,0,Y,,1248+14915+STAT+4190+002,,,,,,,
Class of Record,1248,Fall 2024,2024,STAT,4190,003,Field Study Internship,Field Study Internship,FLD,Field Studies,4,AR,Statistics,By Arrangement,,STATISTICS,Statistics,UGRD,Undergraduate,CLAS,Col Liberal Arts and Sciences,5,5,E,Enrollment Section,Satisfactory/Unsatisfactory,3,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,3,1,,,Y,,,N,1,99,1248_STAT_4190_003,,,288298050,1,010163,38152432,1,14916,0,Y,,1248+14916+STAT+4190+003,,,,,,,
Class of Record,1248,Fall 2024,2024,EDLR,5099,001,Independent Study in Education,Independent Study in Education,IND,Independent Study,1,AR,Educational Leadership,By Arrangement,,EDUCLEADER,Educational Leadership,GRAD,Graduate,EDUCA,Neag School of Education,10,10,E,Enrollment Section,Graded,3,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,1,1,,,Y,,,N,1,6,1248_EDLR_5099_001,,,288295501,1,004067,38152722,1,14917,0,Y,,1248+14917+EDLR+5099+001,,,,,,,
Class of Record,1248,Fall 2024,2024,EDLR,5099,002,Independent Study in Education,Independent Study in Education,IND,Independent Study,1,AR,Educational Leadership,By Arrangement,,EDUCLEADER,Educational Leadership,GRAD,Graduate,EDUCA,Neag School of Education,5,5,E,Enrollment Section,Graded,3,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,2,1,,,Y,,,N,1,6,1248_EDLR_5099_002,,,288299981,1,004067,38152722,1,14918,0,Y,,1248+14918+EDLR+5099+002,,,,,,,
Class of Record,1248,Fall 2024,2024,MARN,5899,660,Independent Study,Independent Study,IND,Independent Study,1,AR,Marine Sciences,By Arrangement,,MARINESCI,Marine Sciences,GRAD,Graduate,UCONN,University of Connecticut,1,1,E,Enrollment Section,Graded,6,1,Variable Credits,AVYPT,Avery Point,AVERYPOINT,NRRAVPT,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,660,1,,,Y,,,N,1,4,1248_MARN_5899_660,,,288297781,1,016974,38149366,1,14919,0,Y,,1248+14919+MARN+5899+660,,,,,,,
Class of Record,1248,Fall 2024,2024,MEDS,6496,F02,Laboratory Rotation,Laboratory Rotation,LAB,Laboratory,1,P,Medical Science,In Person,,MEDSCI,Medical Sciences,GRAD,Graduate,UCONN,University of Connecticut,99,99,E,Enrollment Section,Graded,6,1,Variable Credits,UCHC,UConn Health Center,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,2,1,,,Y,,,N,1,4,1248_MEDS_6496_F02,,,288295683,1,010955,38150982,1,14920,0,Y,,1248+14920+MEDS+6496+F02,,,,,,,
Class of Record,1248,Fall 2024,2024,MEDS,6496,F03,Laboratory Rotation,Laboratory Rotation,LAB,Laboratory,2,P,Medical Science,In Person,,MEDSCI,Medical Sciences,GRAD,Graduate,UCONN,University of Connecticut,99,99,E,Enrollment Section,Graded,6,1,Variable Credits,UCHC,UConn Health Center,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,3,1,,,Y,,,N,1,4,1248_MEDS_6496_F03,,,288301935,1,010955,38150982,1,14921,0,Y,,1248+14921+MEDS+6496+F03,,,,,,,
Class of Record,1248,Fall 2024,2024,POLS,5000,003,Indep Study in Political Sci,Independent Study in Political Science,IND,Independent Study,1,AR,Political Science,By Arrangement,,POLITICSCI,Political Science,GRAD,Graduate,UCONN,University of Connecticut,10,10,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,3,1,,,Y,,,N,1,4,1248_POLS_5000_003,,,288302001,1,009324,38149262,1,14922,0,Y,,1248+14922+POLS+5000+003,,,,,,,
Class of Record,1248,Fall 2024,2024,MEDS,6496,F04,Laboratory Rotation,Laboratory Rotation,LAB,Laboratory,1,P,Medical Science,In Person,,MEDSCI,Medical Sciences,GRAD,Graduate,UCONN,University of Connecticut,99,99,E,Enrollment Section,Graded,6,1,Variable Credits,UCHC,UConn Health Center,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,4,1,,,Y,,,N,1,4,1248_MEDS_6496_F04,,,288298374,1,010955,38150982,1,14923,0,Y,,1248+14923+MEDS+6496+F04,,,,,,,
Class of Record,1248,Fall 2024,2024,MEDS,6496,F05,Laboratory Rotation,Laboratory Rotation,LAB,Laboratory,2,P,Medical Science,In Person,,MEDSCI,Medical Sciences,GRAD,Graduate,UCONN,University of Connecticut,99,99,E,Enrollment Section,Graded,6,1,Variable Credits,UCHC,UConn Health Center,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,5,1,,,Y,,,N,1,4,1248_MEDS_6496_F05,,,288296249,1,010955,38150982,1,14924,0,Y,,1248+14924+MEDS+6496+F05,,,,,,,
Class of Record,1248,Fall 2024,2024,STAT,5094,003,Seminar in Statistics,Seminar in Statistics,SEM,Seminar,2,P,Statistics,In Person,High-Dimensional Data Analysis,STATISTICS,Statistics,GRAD,Graduate,CLAS,Col Liberal Arts and Sciences,20,20,E,Enrollment Section,Graded,1,1,,STORR,Storrs,STORRS,PNDSTOR,RM,NRR,0,NNNNNYN,65,58200,62100,04:10:00 PM,05:15:00 PM,2024-08-26,2024-12-06,,,3,1,,,Y,,,N,1,3,1248_STAT_5094_003,,,288297803,1,020326,38157800,1,14925,1,Y,38148467,1248+14925+STAT+5094+003,,,,,,,
Class of Record,1248,Fall 2024,2024,DENT,5495,F06,Independent Study,Independent Study,IND,Independent Study,1,P,Dental Science,In Person,,DENTALMED,Dental Medicine,GRAD,Graduate,UCONN,University of Connecticut,99,99,E,Enrollment Section,Graded,6,1,Variable Credits,UCHC,UConn Health Center,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,6,1,,,Y,,,N,1,5,1248_DENT_5495_F06,,,288291994,1,010987,38149372,1,14926,0,Y,,1248+14926+DENT+5495+F06,,,,,,,
Class of Record,1248,Fall 2024,2024,MEDS,6496,F06,Laboratory Rotation,Laboratory Rotation,LAB,Laboratory,1,P,Medical Science,In Person,,MEDSCI,Medical Sciences,GRAD,Graduate,UCONN,University of Connecticut,99,99,E,Enrollment Section,Graded,6,1,Variable Credits,UCHC,UConn Health Center,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,6,1,,,Y,,,N,1,4,1248_MEDS_6496_F06,,,288290352,1,010955,38150982,1,14927,0,Y,,1248+14927+MEDS+6496+F06,,,,,,,
Class of Record,1248,Fall 2024,2024,MEDS,6496,F07,Laboratory Rotation,Laboratory Rotation,LAB,Laboratory,1,P,Medical Science,In Person,,MEDSCI,Medical Sciences,GRAD,Graduate,UCONN,University of Connecticut,99,99,E,Enrollment Section,Graded,6,1,Variable Credits,UCHC,UConn Health Center,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,7,1,,,Y,,,N,1,4,1248_MEDS_6496_F07,,,288297606,1,010955,38150982,1,14928,0,Y,,1248+14928+MEDS+6496+F07,,,,,,,
Class of Record,1248,Fall 2024,2024,LAW,7611,L01,"Clinic: Asylum/Hum, Adv. Fldwk","Clinic: Asylum and Human Rights, Advanced Fieldwork",CLN,Clinical,2,P,Law,In Person,,LAW,Law,LAW,Law,LAW,School of Law,6,6,E,Enrollment Section,Graded,3,1,Variable Credits,LAW,School of Law,,,,,,NNNNNNN,,,,,,2024-08-26,2024-12-05,,,1,2,,,N,,,N,1,3,1248_LAW_7611_L01,,,288298341,1,011457,38151156,1,14930,0,Y,,1248+14930+LAW+7611+L01,,,,,,,
Class of Record,1248,Fall 2024,2024,GRAD,5991,013,Graduate Internship,Graduate Internship,PRA,Practicum,1,AR,Graduate School,By Arrangement,,GRAD,Graduate School,GRAD,Graduate,UCONN,University of Connecticut,5,5,E,Enrollment Section,Satisfactory/Unsatisfactory,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,13,1,,,N,,,N,1,9,1248_GRAD_5991_013,,,288302732,1,020008,38158744,1,14931,0,Y,,1248+14931+GRAD+5991+013,,,,,,,
Class of Record,1248,Fall 2024,2024,SOCI,2996,004,Directed Research I,Directed Research I,RSC,Research,5,AR,Sociology,By Arrangement,,SOCIOLOGY,Sociology,UGRD,Undergraduate,UCONN,University of Connecticut,5,5,E,Enrollment Section,Graded,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,4,1,,,Y,,,N,1,2,1248_SOCI_2996_004,,,288298598,1,019297,38152085,1,14932,0,Y,,1248+14932+SOCI+2996+004,,,,,,,
Class of Record,1248,Fall 2024,2024,GRAD,5991,014,Graduate Internship,Graduate Internship,PRA,Practicum,1,AR,Graduate School,By Arrangement,,GRAD,Graduate School,GRAD,Graduate,UCONN,University of Connecticut,5,5,E,Enrollment Section,Satisfactory/Unsatisfactory,6,1,Variable Credits,STORR,Storrs,STORRS,NRRSTOR,ARR,NRR,0,NNNNNNN,,,,,,2024-08-26,2024-12-06,,,14,1,,,N,,,N,1,9,1248_GRAD_5991_014,,,288302915,1,020008,38158744,1,14933,0,Y,,1248+14933+GRAD+5991+014,,,,,,,
